query_order	query_id	background_id	contrast_order	contrast_id	kda_run_id	rds_id	fine_cell_type	broad_cell_type	signature_group	sex	apoe_group	query_mode	query_direction	structural_status	structurally_available	source_significant_feature_rows	mapped_unique_query_genes	duplicate_symbol_collapses	query_size	background_size	query_status	schema_version
831	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e2::AD_down_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e2	277	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e2	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	663	empty_query	fine_deg_pathway_query_manifest_v1
832	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33::AD_any_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	278	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	4	4	0	4	671	testable_query	fine_deg_pathway_query_manifest_v1
833	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33::AD_up_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	278	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	4	4	0	4	671	testable_query	fine_deg_pathway_query_manifest_v1
834	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33::AD_down_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	278	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	671	empty_query	fine_deg_pathway_query_manifest_v1
835	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4::AD_any_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4	279	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	3	3	0	3	662	testable_query	fine_deg_pathway_query_manifest_v1
836	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4::AD_up_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4	279	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	1	1	0	1	662	query_below_minimum	fine_deg_pathway_query_manifest_v1
837	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4::AD_down_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4	279	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	2	2	0	2	662	query_below_minimum	fine_deg_pathway_query_manifest_v1
838	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2::AD_any_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2	280	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	605	empty_query	fine_deg_pathway_query_manifest_v1
839	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2::AD_up_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2	280	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	605	empty_query	fine_deg_pathway_query_manifest_v1
840	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2::AD_down_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2	280	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	605	empty_query	fine_deg_pathway_query_manifest_v1
841	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33::AD_any_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	281	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	1	1	0	1	628	query_below_minimum	fine_deg_pathway_query_manifest_v1
842	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33::AD_up_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	281	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	1	1	0	1	628	query_below_minimum	fine_deg_pathway_query_manifest_v1
843	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33::AD_down_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	281	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	628	empty_query	fine_deg_pathway_query_manifest_v1
844	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4::AD_any_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4	282	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	1	1	0	1	580	query_below_minimum	fine_deg_pathway_query_manifest_v1
845	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4::AD_up_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4	282	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	580	empty_query	fine_deg_pathway_query_manifest_v1
846	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4::AD_down_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4	282	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4	NA	inhibitory	Inh VIP TSHZ2	Inhibitory_neurons	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	1	1	0	1	580	query_below_minimum	fine_deg_pathway_query_manifest_v1
847	oligodendrocytes::Oli::AD_vs_NCI__Female__e2::AD_any_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	283	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	12	12	0	12	462	testable_query	fine_deg_pathway_query_manifest_v1
848	oligodendrocytes::Oli::AD_vs_NCI__Female__e2::AD_up_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	283	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	10	10	0	10	462	testable_query	fine_deg_pathway_query_manifest_v1
849	oligodendrocytes::Oli::AD_vs_NCI__Female__e2::AD_down_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	283	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	2	2	0	2	462	query_below_minimum	fine_deg_pathway_query_manifest_v1
850	oligodendrocytes::Oli::AD_vs_NCI__Female__e33::AD_any_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	284	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	11	11	0	11	410	testable_query	fine_deg_pathway_query_manifest_v1
851	oligodendrocytes::Oli::AD_vs_NCI__Female__e33::AD_up_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	284	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	10	10	0	10	410	testable_query	fine_deg_pathway_query_manifest_v1
852	oligodendrocytes::Oli::AD_vs_NCI__Female__e33::AD_down_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	284	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	1	1	0	1	410	query_below_minimum	fine_deg_pathway_query_manifest_v1
853	oligodendrocytes::Oli::AD_vs_NCI__Female__e4::AD_any_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	285	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	4	4	0	4	443	testable_query	fine_deg_pathway_query_manifest_v1
854	oligodendrocytes::Oli::AD_vs_NCI__Female__e4::AD_up_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	285	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	443	empty_query	fine_deg_pathway_query_manifest_v1
855	oligodendrocytes::Oli::AD_vs_NCI__Female__e4::AD_down_mito	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	285	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	NA	oligodendrocytes	Oli	Oligodendrocytes	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	4	4	0	4	443	testable_query	fine_deg_pathway_query_manifest_v1
856	oligodendrocytes::Oli::AD_vs_NCI__Male__e2::AD_any_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	286	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	49	49	0	49	344	testable_query	fine_deg_pathway_query_manifest_v1
857	oligodendrocytes::Oli::AD_vs_NCI__Male__e2::AD_up_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	286	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	14	14	0	14	344	testable_query	fine_deg_pathway_query_manifest_v1
858	oligodendrocytes::Oli::AD_vs_NCI__Male__e2::AD_down_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	286	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	35	35	0	35	344	testable_query	fine_deg_pathway_query_manifest_v1
859	oligodendrocytes::Oli::AD_vs_NCI__Male__e33::AD_any_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	287	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	8	8	0	8	387	testable_query	fine_deg_pathway_query_manifest_v1
860	oligodendrocytes::Oli::AD_vs_NCI__Male__e33::AD_up_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	287	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	1	1	0	1	387	query_below_minimum	fine_deg_pathway_query_manifest_v1
861	oligodendrocytes::Oli::AD_vs_NCI__Male__e33::AD_down_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	287	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	7	7	0	7	387	testable_query	fine_deg_pathway_query_manifest_v1
862	oligodendrocytes::Oli::AD_vs_NCI__Male__e4::AD_any_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	288	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	14	14	0	14	400	testable_query	fine_deg_pathway_query_manifest_v1
863	oligodendrocytes::Oli::AD_vs_NCI__Male__e4::AD_up_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	288	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	7	7	0	7	400	testable_query	fine_deg_pathway_query_manifest_v1
864	oligodendrocytes::Oli::AD_vs_NCI__Male__e4::AD_down_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	288	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	NA	oligodendrocytes	Oli	Oligodendrocytes	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	7	7	0	7	400	testable_query	fine_deg_pathway_query_manifest_v1
865	opcs::OPC::AD_vs_NCI__Female__e2::AD_any_mito	opcs::OPC::AD_vs_NCI__Female__e2	289	opcs::OPC::AD_vs_NCI__Female__e2	NA	opcs	OPC	OPCs	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	27	27	0	27	691	testable_query	fine_deg_pathway_query_manifest_v1
866	opcs::OPC::AD_vs_NCI__Female__e2::AD_up_mito	opcs::OPC::AD_vs_NCI__Female__e2	289	opcs::OPC::AD_vs_NCI__Female__e2	NA	opcs	OPC	OPCs	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	27	27	0	27	691	testable_query	fine_deg_pathway_query_manifest_v1
867	opcs::OPC::AD_vs_NCI__Female__e2::AD_down_mito	opcs::OPC::AD_vs_NCI__Female__e2	289	opcs::OPC::AD_vs_NCI__Female__e2	NA	opcs	OPC	OPCs	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	691	empty_query	fine_deg_pathway_query_manifest_v1
868	opcs::OPC::AD_vs_NCI__Female__e33::AD_any_mito	opcs::OPC::AD_vs_NCI__Female__e33	290	opcs::OPC::AD_vs_NCI__Female__e33	NA	opcs	OPC	OPCs	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	28	28	0	28	609	testable_query	fine_deg_pathway_query_manifest_v1
869	opcs::OPC::AD_vs_NCI__Female__e33::AD_up_mito	opcs::OPC::AD_vs_NCI__Female__e33	290	opcs::OPC::AD_vs_NCI__Female__e33	NA	opcs	OPC	OPCs	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	28	28	0	28	609	testable_query	fine_deg_pathway_query_manifest_v1
870	opcs::OPC::AD_vs_NCI__Female__e33::AD_down_mito	opcs::OPC::AD_vs_NCI__Female__e33	290	opcs::OPC::AD_vs_NCI__Female__e33	NA	opcs	OPC	OPCs	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	609	empty_query	fine_deg_pathway_query_manifest_v1
871	opcs::OPC::AD_vs_NCI__Female__e4::AD_any_mito	opcs::OPC::AD_vs_NCI__Female__e4	291	opcs::OPC::AD_vs_NCI__Female__e4	NA	opcs	OPC	OPCs	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	50	50	0	50	653	testable_query	fine_deg_pathway_query_manifest_v1
872	opcs::OPC::AD_vs_NCI__Female__e4::AD_up_mito	opcs::OPC::AD_vs_NCI__Female__e4	291	opcs::OPC::AD_vs_NCI__Female__e4	NA	opcs	OPC	OPCs	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	19	19	0	19	653	testable_query	fine_deg_pathway_query_manifest_v1
873	opcs::OPC::AD_vs_NCI__Female__e4::AD_down_mito	opcs::OPC::AD_vs_NCI__Female__e4	291	opcs::OPC::AD_vs_NCI__Female__e4	NA	opcs	OPC	OPCs	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	31	31	0	31	653	testable_query	fine_deg_pathway_query_manifest_v1
874	opcs::OPC::AD_vs_NCI__Male__e2::AD_any_mito	opcs::OPC::AD_vs_NCI__Male__e2	292	opcs::OPC::AD_vs_NCI__Male__e2	NA	opcs	OPC	OPCs	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	151	151	0	151	553	testable_query	fine_deg_pathway_query_manifest_v1
875	opcs::OPC::AD_vs_NCI__Male__e2::AD_up_mito	opcs::OPC::AD_vs_NCI__Male__e2	292	opcs::OPC::AD_vs_NCI__Male__e2	NA	opcs	OPC	OPCs	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	59	59	0	59	553	testable_query	fine_deg_pathway_query_manifest_v1
876	opcs::OPC::AD_vs_NCI__Male__e2::AD_down_mito	opcs::OPC::AD_vs_NCI__Male__e2	292	opcs::OPC::AD_vs_NCI__Male__e2	NA	opcs	OPC	OPCs	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	92	92	0	92	553	testable_query	fine_deg_pathway_query_manifest_v1
877	opcs::OPC::AD_vs_NCI__Male__e33::AD_any_mito	opcs::OPC::AD_vs_NCI__Male__e33	293	opcs::OPC::AD_vs_NCI__Male__e33	NA	opcs	OPC	OPCs	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	7	7	0	7	542	testable_query	fine_deg_pathway_query_manifest_v1
878	opcs::OPC::AD_vs_NCI__Male__e33::AD_up_mito	opcs::OPC::AD_vs_NCI__Male__e33	293	opcs::OPC::AD_vs_NCI__Male__e33	NA	opcs	OPC	OPCs	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	542	empty_query	fine_deg_pathway_query_manifest_v1
879	opcs::OPC::AD_vs_NCI__Male__e33::AD_down_mito	opcs::OPC::AD_vs_NCI__Male__e33	293	opcs::OPC::AD_vs_NCI__Male__e33	NA	opcs	OPC	OPCs	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	7	7	0	7	542	testable_query	fine_deg_pathway_query_manifest_v1
880	opcs::OPC::AD_vs_NCI__Male__e4::AD_any_mito	opcs::OPC::AD_vs_NCI__Male__e4	294	opcs::OPC::AD_vs_NCI__Male__e4	NA	opcs	OPC	OPCs	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	14	14	0	14	588	testable_query	fine_deg_pathway_query_manifest_v1
881	opcs::OPC::AD_vs_NCI__Male__e4::AD_up_mito	opcs::OPC::AD_vs_NCI__Male__e4	294	opcs::OPC::AD_vs_NCI__Male__e4	NA	opcs	OPC	OPCs	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	10	10	0	10	588	testable_query	fine_deg_pathway_query_manifest_v1
882	opcs::OPC::AD_vs_NCI__Male__e4::AD_down_mito	opcs::OPC::AD_vs_NCI__Male__e4	294	opcs::OPC::AD_vs_NCI__Male__e4	NA	opcs	OPC	OPCs	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	4	4	0	4	588	testable_query	fine_deg_pathway_query_manifest_v1
883	vasculature::End::AD_vs_NCI__Female__e2::AD_any_mito	vasculature::End::AD_vs_NCI__Female__e2	295	vasculature::End::AD_vs_NCI__Female__e2	NA	vasculature	End	Vasculature_cells	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	305	empty_query	fine_deg_pathway_query_manifest_v1
884	vasculature::End::AD_vs_NCI__Female__e2::AD_up_mito	vasculature::End::AD_vs_NCI__Female__e2	295	vasculature::End::AD_vs_NCI__Female__e2	NA	vasculature	End	Vasculature_cells	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	305	empty_query	fine_deg_pathway_query_manifest_v1
885	vasculature::End::AD_vs_NCI__Female__e2::AD_down_mito	vasculature::End::AD_vs_NCI__Female__e2	295	vasculature::End::AD_vs_NCI__Female__e2	NA	vasculature	End	Vasculature_cells	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	305	empty_query	fine_deg_pathway_query_manifest_v1
886	vasculature::End::AD_vs_NCI__Female__e33::AD_any_mito	vasculature::End::AD_vs_NCI__Female__e33	296	vasculature::End::AD_vs_NCI__Female__e33	NA	vasculature	End	Vasculature_cells	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	3	3	0	3	324	testable_query	fine_deg_pathway_query_manifest_v1
887	vasculature::End::AD_vs_NCI__Female__e33::AD_up_mito	vasculature::End::AD_vs_NCI__Female__e33	296	vasculature::End::AD_vs_NCI__Female__e33	NA	vasculature	End	Vasculature_cells	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	2	2	0	2	324	query_below_minimum	fine_deg_pathway_query_manifest_v1
888	vasculature::End::AD_vs_NCI__Female__e33::AD_down_mito	vasculature::End::AD_vs_NCI__Female__e33	296	vasculature::End::AD_vs_NCI__Female__e33	NA	vasculature	End	Vasculature_cells	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	1	1	0	1	324	query_below_minimum	fine_deg_pathway_query_manifest_v1
889	vasculature::End::AD_vs_NCI__Female__e4::AD_any_mito	vasculature::End::AD_vs_NCI__Female__e4	297	vasculature::End::AD_vs_NCI__Female__e4	NA	vasculature	End	Vasculature_cells	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	8	8	0	8	402	testable_query	fine_deg_pathway_query_manifest_v1
890	vasculature::End::AD_vs_NCI__Female__e4::AD_up_mito	vasculature::End::AD_vs_NCI__Female__e4	297	vasculature::End::AD_vs_NCI__Female__e4	NA	vasculature	End	Vasculature_cells	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	3	3	0	3	402	testable_query	fine_deg_pathway_query_manifest_v1
891	vasculature::End::AD_vs_NCI__Female__e4::AD_down_mito	vasculature::End::AD_vs_NCI__Female__e4	297	vasculature::End::AD_vs_NCI__Female__e4	NA	vasculature	End	Vasculature_cells	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	5	5	0	5	402	testable_query	fine_deg_pathway_query_manifest_v1
892	vasculature::End::AD_vs_NCI__Male__e2::AD_any_mito	vasculature::End::AD_vs_NCI__Male__e2	298	vasculature::End::AD_vs_NCI__Male__e2	NA	vasculature	End	Vasculature_cells	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	19	19	0	19	325	testable_query	fine_deg_pathway_query_manifest_v1
893	vasculature::End::AD_vs_NCI__Male__e2::AD_up_mito	vasculature::End::AD_vs_NCI__Male__e2	298	vasculature::End::AD_vs_NCI__Male__e2	NA	vasculature	End	Vasculature_cells	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	1	1	0	1	325	query_below_minimum	fine_deg_pathway_query_manifest_v1
894	vasculature::End::AD_vs_NCI__Male__e2::AD_down_mito	vasculature::End::AD_vs_NCI__Male__e2	298	vasculature::End::AD_vs_NCI__Male__e2	NA	vasculature	End	Vasculature_cells	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	18	18	0	18	325	testable_query	fine_deg_pathway_query_manifest_v1
895	vasculature::End::AD_vs_NCI__Male__e33::AD_any_mito	vasculature::End::AD_vs_NCI__Male__e33	299	vasculature::End::AD_vs_NCI__Male__e33	NA	vasculature	End	Vasculature_cells	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	9	9	0	9	315	testable_query	fine_deg_pathway_query_manifest_v1
896	vasculature::End::AD_vs_NCI__Male__e33::AD_up_mito	vasculature::End::AD_vs_NCI__Male__e33	299	vasculature::End::AD_vs_NCI__Male__e33	NA	vasculature	End	Vasculature_cells	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	7	7	0	7	315	testable_query	fine_deg_pathway_query_manifest_v1
897	vasculature::End::AD_vs_NCI__Male__e33::AD_down_mito	vasculature::End::AD_vs_NCI__Male__e33	299	vasculature::End::AD_vs_NCI__Male__e33	NA	vasculature	End	Vasculature_cells	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	2	2	0	2	315	query_below_minimum	fine_deg_pathway_query_manifest_v1
898	vasculature::End::AD_vs_NCI__Male__e4::AD_any_mito	vasculature::End::AD_vs_NCI__Male__e4	300	vasculature::End::AD_vs_NCI__Male__e4	NA	vasculature	End	Vasculature_cells	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	351	empty_query	fine_deg_pathway_query_manifest_v1
899	vasculature::End::AD_vs_NCI__Male__e4::AD_up_mito	vasculature::End::AD_vs_NCI__Male__e4	300	vasculature::End::AD_vs_NCI__Male__e4	NA	vasculature	End	Vasculature_cells	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	351	empty_query	fine_deg_pathway_query_manifest_v1
900	vasculature::End::AD_vs_NCI__Male__e4::AD_down_mito	vasculature::End::AD_vs_NCI__Male__e4	300	vasculature::End::AD_vs_NCI__Male__e4	NA	vasculature	End	Vasculature_cells	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	351	empty_query	fine_deg_pathway_query_manifest_v1
901	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2::AD_any_mito	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	301	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	NA	vasculature	Fib FLRT2	Vasculature_cells	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	352	empty_query	fine_deg_pathway_query_manifest_v1
902	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2::AD_up_mito	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	301	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	NA	vasculature	Fib FLRT2	Vasculature_cells	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	352	empty_query	fine_deg_pathway_query_manifest_v1
903	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2::AD_down_mito	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	301	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	NA	vasculature	Fib FLRT2	Vasculature_cells	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	352	empty_query	fine_deg_pathway_query_manifest_v1
904	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33::AD_any_mito	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	302	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	NA	vasculature	Fib FLRT2	Vasculature_cells	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	366	empty_query	fine_deg_pathway_query_manifest_v1
